OBJECTID,sug,nashir,gil,koter,status,sivug,water,hibur,X,Y,X_google,Y_google
434,,,,,,,,,181068.514,569050.069,34.80159952,31.21232387
435,,,,,,,,,181068.83,569048.905,34.80160288,31.21231338
436,,,,,,,,,181069.17,569047.465,34.8016065,31.2123004
437,,,,,,,,,181069.47,569043.237,34.80160981,31.21226228
438,,,,,,,,,181067.014,569033.961,34.8015844,31.21217854
439,,,,,,,,,181067.61,569036.909,34.80159054,31.21220515
440,,,,,,,,,181063.982,569031.497,34.80155267,31.21215622
441,,,,,,,,,181038.274,569031.013,34.80128292,31.21215101
442,,,,,,,,,181122.296,569067.454,34.80216323,31.21248243
443,,,,,,,,,181132.672,569099.106,34.8022709,31.21276824
444,,,,,,,,,181139.548,569002.946,34.80234673,31.2119012
445,,,,,,,,,181141.572,569005.426,34.80236787,31.21192363
446,,,,,,,,,181172.644,568991.198,34.80269447,31.21179633
447,,,,,,,,,181179.935,569081.016,34.80276756,31.21260663
448,,,,,,,,,181062.539,568900.469,34.80154254,31.21097443
449,,,,,,,,,181058.779,568922.493,34.80150224,31.21117294
450,,,,,,,,,181055.379,568938.117,34.80146597,31.21131374
451,,,,,,,,,181054.391,568942.621,34.80145543,31.21135433
452,,,,,,,,,181032.219,568946.153,34.80122263,31.21138546
453,,,,,,,,,181036.763,568948.013,34.80127024,31.21140238
454,,,,,,,,,181042.451,568950.369,34.80132984,31.21142382
455,,,,,,,,,181069.227,568889.361,34.80161314,31.21087447
456,,,,,,,,,181066.811,568911.421,34.80158695,31.21107335
457,,,,,,,,,181076.603,568838.403,34.80169249,31.21041512
458,,,,,,,,,181076.353,568835.352,34.80168999,31.2103876
459,,,,,,,,,181078.284,568845.226,34.80170987,31.21047671
460,,,,,,,,,181059.112,568900.734,34.80150657,31.21097671
461,,,,,,,,,181063.53,568895.489,34.80155313,31.21092955
462,,,,,,,,,181028.904,569080.299,34.80118271,31.21259521
463,,,,,,,,,181034.851,569195.566,34.8012407,31.213635
464,,,,,,,,,181034.709,569190.15,34.80123942,31.21358615
465,,,,,,,,,181034.708,569184.733,34.80123962,31.21353729
466,,,,,,,,,181032.638,569040.045,34.80122343,31.21223228
467,,,,,,,,,181032.482,569043.637,34.80122166,31.21226467
468,,,,,,,,,181043.363,569024.197,34.80133658,31.2120897
469,,,,,,,,,181041.354,569027.037,34.80131539,31.21211525
470,,,,,,,,,181163.536,569040.586,34.80259701,31.21224146
471,,,,,,,,,181154.782,569040.769,34.80250514,31.21224282
472,,,,,,,,,181002.233,569106.814,34.80090182,31.21283347
473,,,,,,,,,181000.577,569099.666,34.80088471,31.21276895
474,,,,,,,,,181016.811,568942.853,34.80106107,31.21135519
475,,,,,,,,,181024.438,568808.937,34.80114623,31.21014765
476,,,,,,,,,181196.691,568800.64,34.80295407,31.21007848
477,,,,,,,,,181028.485,568800.314,34.80118903,31.21007002
478,,,,,,,,,181033.306,568801.2,34.80123958,31.21007817
479,,,,,,,,,181036.233,568801.199,34.80127029,31.21007825
480,,,,,,,,,181072.875,568800.967,34.8016548,31.21007736
481,,,,,,,,,181083.733,568800.611,34.80176875,31.21007451
482,,,,,,,,,181072.703,568802.209,34.80165295,31.21008856
483,,,,,,,,,181044.344,568802.248,34.80135537,31.21008798
484,,,,,,,,,181049.505,568802.113,34.80140953,31.21008693
485,,,,,,,,,181051.501,568805.461,34.80143035,31.21011719
486,,,,,,,,,181057.834,568804.925,34.80149682,31.21011257
487,,,,,,,,,181059.786,568805.371,34.80151729,31.21011665
488,,,,,,,,,181062.995,568806.62,34.80155091,31.21012802
489,,,,,,,,,181227.842,569179.794,34.80326652,31.21349908
490,,,,,,,,,181274.36,569068.514,34.8037589,31.21249697
491,,,,,,,,,181280.08,569052.618,34.80381953,31.21235379
492,,,,,,,,,181295.4,569133.206,34.80397723,31.21308111
493,,,,,,,,,181257.312,569107.862,34.80357851,31.21285129
494,,,,,,,,,181239.464,569126.558,34.8033905,31.21301933
495,,,,,,,,,181243.568,569145.066,34.80343286,31.21318638
496,,,,,,,,,181235.298,569165.773,34.80334529,31.21337287
497,,,,,,,,,181235.97,569167.493,34.80335228,31.2133884
498,,,,,,,,,181226.89,569179.649,34.80325653,31.21349774
499,,,,,,,,,181235.517,569167.31,34.80334753,31.21338674
500,,,,,,,,,181236.595,569171.118,34.8033587,31.21342112
501,,,,,,,,,181247.218,569185.105,34.80346964,31.21354761
502,,,,,,,,,181246.17,569188.989,34.8034585,31.21358261
503,,,,,,,,,181205.772,569163.679,34.80303553,31.21335302
504,,,,,,,,,181207.144,569152.795,34.80305034,31.2132549
505,,,,,,,,,181230.236,569159.754,34.8032924,31.21331842
506,,,,,,,,,181231.7,569155.146,34.80330794,31.21327691
507,,,,,,,,,181243.94,569143.682,34.80343682,31.21317391
508,,,,,,,,,181283.124,569052.126,34.80385149,31.21234945
509,,,,,,,,,181278.056,569056.038,34.80379816,31.21238457
510,,,,,,,,,181272.168,569064.206,34.80373606,31.21245804
511,,,,,,,,,181272.404,569072.43,34.80373822,31.21253222
512,,,,,,,,,181273.044,569069.366,34.80374506,31.21250461
513,,,,,,,,,181269.876,569077.938,34.80371149,31.21258182
514,,,,,,,,,181267.312,569083.142,34.80368438,31.21262867
515,,,,,,,,,181265.532,569087.202,34.80366555,31.21266523
516,,,,,,,,,181260.868,569093.374,34.80361637,31.21272074
517,,,,,,,,,181257.616,569107.37,34.80358171,31.21284686
518,,,,,,,,,181251.676,569101.462,34.80351961,31.21279338
519,,,,,,,,,181243.06,569110.518,34.80342885,31.21287478
520,,,,,,,,,181244.888,569116.894,34.80344779,31.21293234
521,,,,,,,,,181234.188,569124.334,34.80333522,31.2129991
522,,,,,,,,,181239.148,569122.41,34.80338734,31.2129819
523,,,,,,,,,181239.624,569126.506,34.80339218,31.21301886
524,,,,,,,,,181284.488,568966.19,34.80386907,31.21157444
525,,,,,,,,,181295.568,569025.49,34.80398308,31.21210963
526,,,,,,,,,181234.296,568801.643,34.80334864,31.21008875
527,,,,,,,,,181245.34,568803.675,34.80346445,31.21010744
528,,,,,,,,,181245.584,568800.371,34.80346714,31.21007765
529,,,,,,,,,180910.809,568789.607,34.79995461,31.20996957
530,,,,,,,,,181049.639,568640.091,34.80141713,31.20862566
531,,,,,,,,,181217.528,568781.762,34.80317344,31.2099089
532,,,,,,,,,181213.7,568783.518,34.8031332,31.20992461
533,,,,,,,,,181250.16,568779.163,34.80351596,31.20988652
534,,,,,,,,,181243.336,568778.423,34.80344438,31.20987963
535,,,,,,,,,181247.816,568771.651,34.80349165,31.2098187
536,,,,,,,,,181210.023,568780.46,34.80309474,31.20989691
537,,,,,,,,,181219.795,568789.836,34.80319692,31.20998179
538,,,,,,,,,181217.071,568779.536,34.80316873,31.20988881
539,,,,,,,,,181225.959,568781.944,34.8032619,31.20991081
540,,,,,,,,,181366.078,568746.93,34.80473356,31.2095996
541,,,,,,,,,181480.348,568751.052,34.80593248,31.2096405
542,,,,,,,,,181303.852,568648.883,34.80408432,31.20871328
543,,,,,,,,,181307.248,568509.316,34.80412526,31.20745464
544,,,,,,,,,181258.745,568659.887,34.80361058,31.20881106
545,,,,,,,,,181245.748,568629.298,34.80347536,31.20853475
546,,,,,,,,,181257.2,568579.718,34.80359742,31.20808796
547,,,,,,,,,181235.031,568713.436,34.80335971,31.20929324
548,,,,,,,,,181239.766,568672.854,34.80341094,31.20892738
549,,,,,,,,,181237.277,568675.759,34.80338471,31.2089535
550,,,,,,,,,181216.914,568502.654,34.80317762,31.2073916
551,,,,,,,,,181221.843,568503.362,34.80322932,31.20739815
552,,,,,,,,,181228.611,568518.52,34.80329976,31.20753508
553,,,,,,,,,181228.74,568515.506,34.80330123,31.2075079
554,,,,,,,,,181247.175,568580.723,34.80349219,31.2080967
555,,,,,,,,,181250.764,568591.418,34.80352944,31.20819327
556,,,,,,,,,181246.418,568591.934,34.80348382,31.20819779
557,,,,,,,,,181247.852,568586.693,34.80349906,31.20815056
558,,,,,,,,,181250.882,568587.514,34.80353083,31.20815807
559,,,,,,,,,181249.577,568585.589,34.80351721,31.20814066
560,,,,,,,,,181206.176,568652.644,34.80305924,31.20874401
561,,,,,,,,,181187.604,568779.63,34.80285952,31.20988869
562,,,,,,,,,181190.659,568781.972,34.80289148,31.20990991
563,,,,,,,,,181125.816,568755.058,34.80221209,31.20966505
564,,,,,,,,,181126.036,568756.562,34.80221434,31.20967862
565,,,,,,,,,181125.332,568759.35,34.80220685,31.20970374
566,,,,,,,,,181103.471,568559.028,34.8019851,31.20789632
567,,,,,,,,,181103.186,568561.079,34.80198203,31.20791481
568,,,,,,,,,181103.044,568565.729,34.80198036,31.20795675
569,,,,,,,,,181103.649,568565.839,34.80198671,31.20795776
570,,,,,,,,,181101.123,568561.152,34.80196038,31.2079154
571,,,,,,,,,181099.842,568562.837,34.80194687,31.20793056
572,,,,,,,,,181100.34,568564.008,34.80195205,31.20794114
573,,,,,,,,,181100.341,568566.461,34.80195197,31.20796326
574,,,,,,,,,181099.558,568566.754,34.80194374,31.20796588
575,,,,,,,,,181098.49,568565.253,34.80193259,31.2079523
576,,,,,,,,,181095.573,568567.231,34.80190191,31.20797005
577,,,,,,,,,181093.652,568567.085,34.80188176,31.20796867
578,,,,,,,,,181091.98,568565.328,34.80186428,31.20795277
579,,,,,,,,,181090.735,568566.646,34.80185117,31.20796461
580,,,,,,,,,181092.123,568568.806,34.80186565,31.20798414
581,,,,,,,,,181104.326,568550.674,34.80199439,31.20782101
582,,,,,,,,,181105.358,568551.47,34.80200519,31.20782822
583,,,,,,,,,181106.446,568546.866,34.80201678,31.20778673
584,,,,,,,,,181085.84,568556.707,34.80180018,31.20787481
585,,,,,,,,,181089.77,568786.134,34.80183266,31.20994414
586,,,,,,,,,181088.774,568789.344,34.80182208,31.20997306
587,,,,,,,,,181091.632,568789.477,34.80185207,31.20997435
588,,,,,,,,,181044.152,568798.009,34.80135351,31.21004974
589,,,,,,,,,181033.65,568798.01,34.80124331,31.21004941
590,,,,,,,,,181028.485,568797.479,34.80118913,31.21004445
591,,,,,,,,,181023.836,568796.417,34.80114039,31.21003472
592,,,,,,,,,181081.32,568799.902,34.80174346,31.21006804
593,,,,,,,,,181032.617,568799.959,34.8012324,31.21006695
594,,,,,,,,,181135.743,568789.051,34.80231496,31.20997196
595,,,,,,,,,181131.25,568787.491,34.80226787,31.20995774
596,,,,,,,,,181131.418,568783.676,34.80226978,31.20992334
597,,,,,,,,,181133.327,568781.884,34.80228988,31.20990724
598,,,,,,,,,181143.83,568789.917,34.80239979,31.20998003
599,,,,,,,,,181144.841,568788.703,34.80241044,31.20996912
600,,,,,,,,,181146.013,568784.364,34.80242291,31.20993002
601,,,,,,,,,181128.184,568760.81,34.80223672,31.209717
602,,,,,,,,,181133.532,568739.174,34.80229366,31.20952204
603,,,,,,,,,181187.128,568798.282,34.80285381,31.2100569
604,,,,,,,,,181160.196,568779.825,34.80257191,31.20988955
605,,,,,,,,,181165.013,568779.133,34.80262248,31.20988347
606,,,,,,,,,181164.005,568782.131,34.80261179,31.20991047
607,,,,,,,,,181184.095,568799.58,34.80282194,31.2100685
608,,,,,,,,,181185.387,568795.688,34.80283564,31.21003344
609,,,,,,,,,181190.116,568596.921,34.80289284,31.20824092
610,,,,,,,,,181182.848,568593.653,34.8028167,31.20821121
611,,,,,,,,,181086.754,568465.694,34.80181325,31.207054
612,,,,,,,,,181087.819,568467.337,34.80182436,31.20706885
613,,,,,,,,,181088.067,568468.689,34.80182691,31.20708105
614,,,,,,,,,181089.984,568470.186,34.80184697,31.20709462
615,,,,,,,,,181087.003,568473.292,34.80181557,31.20712253
616,,,,,,,,,181088.671,568473.401,34.80183307,31.20712357
617,,,,,,,,,181054.089,568578.106,34.8014662,31.20806677
618,,,,,,,,,181050.149,568579.202,34.80142481,31.20807652
619,,,,,,,,,181046.634,568577.924,34.80138798,31.20806488
620,,,,,,,,,181064.139,568576.134,34.80157173,31.20804931
621,,,,,,,,,181062.647,568579.388,34.80155595,31.20807861
622,,,,,,,,,181065.524,568575.988,34.80158627,31.20804804
623,,,,,,,,,181063.89,568573.429,34.80156922,31.20802491
624,,,,,,,,,181067.874,568552.209,34.80161183,31.20783365
625,,,,,,,,,181066.534,568551.389,34.8015978,31.20782621
626,,,,,,,,,181065.398,568550.689,34.80158591,31.20781986
627,,,,,,,,,181065.962,568547.805,34.80159194,31.20779387
628,,,,,,,,,181064.846,568542.677,34.80158042,31.20774759
629,,,,,,,,,181065.026,568539.373,34.80158244,31.20771779
630,,,,,,,,,181063.818,568545.549,34.80156953,31.20777345
631,,,,,,,,,181038.048,568583.231,34.80129768,31.20811246
632,,,,,,,,,181031.84,568582.451,34.80123257,31.20810522
633,,,,,,,,,181027.816,568581.547,34.80119038,31.20809694
634,,,,,,,,,181025.436,568581.947,34.80116539,31.20810047
635,,,,,,,,,181053.304,568586.327,34.80145764,31.20814089
636,,,,,,,,,181071.148,568586.235,34.80164489,31.20814064
637,,,,,,,,,181075.1,568590.631,34.80168619,31.20818042
638,,,,,,,,,181076.304,568592.419,34.80169875,31.20819658
639,,,,,,,,,181074.772,568599.959,34.80168239,31.20826454
640,,,,,,,,,181068.528,568597.543,34.80161696,31.20824254
641,,,,,,,,,181065.132,568597.715,34.80158132,31.20824398
642,,,,,,,,,181073.6,568574.355,34.80167107,31.20803358
643,,,,,,,,,181070.348,568568.627,34.80163717,31.20798181
644,,,,,,,,,181183.167,568696.819,34.80281611,31.20914167
645,,,,,,,,,181065.061,568776.581,34.80157374,31.20985717
646,,,,,,,,,181005.368,568580.707,34.80095486,31.20808862
647,,,,,,,,,181009.484,568580.579,34.80099805,31.2080876
648,,,,,,,,,181012.208,568579.535,34.80102667,31.20807828
649,,,,,,,,,181016.668,568578.615,34.80107351,31.20807013
650,,,,,,,,,181016.844,568580.203,34.8010753,31.20808445
651,,,,,,,,,181019.32,568580.575,34.80110126,31.20808789
652,,,,,,,,,181019.784,568579.159,34.80110619,31.20807514
653,,,,,,,,,181022.728,568578.719,34.80113709,31.20807126
654,,,,,,,,,181021.236,568584.707,34.80112121,31.20812522
655,,,,,,,,,181021.598,568798.012,34.80111685,31.21004903
656,,,,,,,,,181018.843,568797.835,34.80108794,31.21004734
657,,,,,,,,,181015.572,568794.823,34.80105373,31.21002007
658,,,,,,,,,181014.195,568798.013,34.80103916,31.21004879
659,,,,,,,,,181009.374,568795.887,34.80098866,31.21002946
660,,,,,,,,,181015.73,568796.022,34.80105535,31.21003089
661,,,,,,,,,181240.764,568787.467,34.80341705,31.20996111
662,,,,,,,,,181241.076,568790.419,34.80342021,31.20998774
663,,,,,,,,,181243.1,568793.315,34.80344134,31.21001393
664,,,,,,,,,181240.764,568796.987,34.80341669,31.21004697
665,,,,,,,,,181800.26,568493.904,34.80929908,31.20733163
666,,,,,,,,,181802.621,568472.762,34.80932465,31.20714103
667,,,,,,,,,181806.972,568480.201,34.80937002,31.20720826
668,,,,,,,,,181808.464,568473.988,34.80938591,31.20715227
669,,,,,,,,,181818.525,568477.728,34.80949134,31.20718633
670,,,,,,,,,181819.234,568466.432,34.80949921,31.20708447
671,,,,,,,,,181795.465,568485.817,34.80924907,31.20725854
672,,,,,,,,,181697.48,568501.205,34.80822032,31.20739416
673,,,,,,,,,181702.401,568499.941,34.80827201,31.20738292
674,,,,,,,,,181549.17,568625.658,34.80665939,31.2085118
675,,,,,,,,,181538.69,568630.658,34.80654923,31.20855656
676,,,,,,,,,181528.514,568638.526,34.80644215,31.20862719
677,,,,,,,,,181527.72,574762.93,34.80620223,31.2638629
678,,,,,,,,,181523.63,574758.48,34.80615945,31.26382263
679,,,,,,,,,181528.76,574757.4,34.80621336,31.26381305
680,,,,,,,,,180524.671,569732.478,34.79586615,31.2184605
681,,,,,,,,,181815.588,568489.066,34.8094601,31.20728849
682,,,,,,,,,181814.896,568495.101,34.80945261,31.2073429
683,,,,,,,,,181796.691,568478.368,34.80926221,31.2071914
684,,,,,,,,,181858.771,568414.77,34.80991601,31.2066198
685,,,,,,,,,181866.372,568416.848,34.80999569,31.20663879
686,,,,,,,,,181848.977,568412.808,34.80981331,31.20660179
687,,,,,,,,,182007.946,568425.913,34.81148089,31.20672509
688,,,,,,,,,182010.683,568427.209,34.81150956,31.20673687
689,,,,,,,,,182450.769,568403.451,34.81612829,31.20653661
690,,,,,,,,,182451.379,568427.171,34.81613382,31.20675056
691,,,,,,,,,182451.976,568431.193,34.81613993,31.20678686
692,,,,,,,,,182454.658,568430.043,34.81616812,31.20677657
693,,,,,,,,,182453.644,568432.658,34.81615738,31.20680012
694,,,,,,,,,182674.572,568432.133,34.81847562,31.20680236
695,,,,,,,,,182674.665,568432.497,34.81847658,31.20680565
696,,,,,,,,,182677.023,568434.876,34.81850124,31.20682718
697,,,,,,,,,182677.069,568434.98,34.81850172,31.20682812
698,,,,,,,,,182662.915,568436.289,34.81835315,31.20683948
699,,,,,,,,,182660.998,568436.584,34.81833302,31.20684208
700,,,,,,,,,182664.59,568440.711,34.81837056,31.20687941
701,,,,,,,,,182659.875,568445.672,34.81832091,31.20692401
702,,,,,,,,,182660.81,568449.053,34.81833059,31.20695453
703,,,,,,,,,182661.65,568451.769,34.81833931,31.20697905
704,,,,,,,,,182662.75,568453.292,34.81835079,31.20699282
705,,,,,,,,,182664.603,568455.775,34.81837015,31.20701528
706,,,,,,,,,181981.406,568345.058,34.81120542,31.20599501
707,,,,,,,,,181978.263,568346.617,34.81117238,31.20600897
708,,,,,,,,,181973.886,568343.651,34.81112657,31.20598208
709,,,,,,,,,181974.11,568339.289,34.81112908,31.20594275
710,,,,,,,,,181975.934,568339.64,34.81114821,31.20594597
711,,,,,,,,,181979.747,568342.715,34.8111881,31.20597383
712,,,,,,,,,181982.659,568340.93,34.81121872,31.20595782
713,,,,,,,,,181987.384,568342.805,34.81126823,31.20597488
714,,,,,,,,,181985.997,568346.743,34.81125353,31.20601036
715,,,,,,,,,181855.098,568326.449,34.80988077,31.20582312
716,,,,,,,,,182408.285,568046.919,34.81569565,31.2033197
717,,,,,,,,,182395.073,568050.041,34.81555691,31.20334744
718,,,,,,,,,182412.711,568029.033,34.81574275,31.20315853
719,,,,,,,,,182410.872,568032.509,34.81572333,31.20318982
720,,,,,,,,,182432.392,568175.42,34.81594387,31.20447942
721,,,,,,,,,182473.107,568181.603,34.81637085,31.20453647
722,,,,,,,,,182490.844,568123.07,34.81655912,31.20400912
723,,,,,,,,,182493.809,568124.872,34.81659016,31.20402547
724,,,,,,,,,182450.052,568399.091,34.81612093,31.20649727
725,,,,,,,,,182447.67,568384.009,34.81609649,31.20636117
726,,,,,,,,,182444.25,568384.879,34.81606057,31.20636891
727,,,,,,,,,182443.691,568380.001,34.81605489,31.20632489
728,,,,,,,,,182449.27,568374.803,34.81611362,31.20627819
729,,,,,,,,,182445.822,568375.257,34.81607742,31.20628218
730,,,,,,,,,182445.255,568370.58,34.81607164,31.20623998
731,,,,,,,,,182449.634,568369.874,34.81611762,31.20623375
732,,,,,,,,,182448.915,568387.817,34.81610941,31.20639555
733,,,,,,,,,182452.532,568388.25,34.81614735,31.20639957
734,,,,,,,,,182454.828,568385.06,34.81617156,31.20637087
735,,,,,,,,,182405.137,568282.076,34.81565395,31.20544049
736,,,,,,,,,182407.318,568283.498,34.81567678,31.20545338
737,,,,,,,,,182407.885,568285.135,34.81568267,31.20546816
738,,,,,,,,,182408.887,568287.174,34.81569311,31.20548658
739,,,,,,,,,182405.927,568288.16,34.81566201,31.20549538
740,,,,,,,,,182407.161,568290.423,34.81567488,31.20551583
741,,,,,,,,,182407.1,568295.197,34.81567406,31.20555889
742,,,,,,,,,182407.368,568300.113,34.81567669,31.20560323
743,,,,,,,,,182412.221,568294.674,34.81572782,31.20555433
744,,,,,,,,,182412.575,568297.854,34.81573141,31.20558302
745,,,,,,,,,182412.813,568274.595,34.81573477,31.20537326
746,,,,,,,,,182382.061,568262.001,34.81541256,31.2052587
747,,,,,,,,,182383.062,568266.396,34.8154229,31.20529837
748,,,,,,,,,182383.967,568271.452,34.81543221,31.205344
749,,,,,,,,,182385.187,568275.594,34.81544485,31.20538139
750,,,,,,,,,182388.77,568258.944,34.81548307,31.20523134
751,,,,,,,,,182384.175,568259.711,34.81543482,31.20523811
752,,,,,,,,,182385.791,568263.966,34.81545162,31.20527654
753,,,,,,,,,182386.441,568267.772,34.8154583,31.20531089
754,,,,,,,,,182387.895,568272.252,34.81547339,31.20535134
755,,,,,,,,,182387.869,568276.061,34.81547298,31.20538569
756,,,,,,,,,182391.521,568275.868,34.81551131,31.20538406
757,,,,,,,,,182396.746,568275.552,34.81556614,31.20538138
758,,,,,,,,,182408.356,568269.879,34.81568818,31.20533058
759,,,,,,,,,182410.454,568269.784,34.81571019,31.20532979
760,,,,,,,,,182411.709,568268.07,34.81572343,31.20531437
761,,,,,,,,,182409.67,568266.954,34.81570207,31.20530424
762,,,,,,,,,182408.58,568268.497,34.81569058,31.20531813
763,,,,,,,,,182407.517,568264.866,34.81567956,31.20528534
764,,,,,,,,,182407.205,568263.502,34.81567633,31.20527303
765,,,,,,,,,182406.661,568262.004,34.81567068,31.2052595
766,,,,,,,,,182408.055,568261.426,34.81568533,31.20525434
767,,,,,,,,,182408.476,568262.62,34.8156897,31.20526512
768,,,,,,,,,182408.608,568264.333,34.81569102,31.20528057
769,,,,,,,,,182410.675,568263.082,34.81571276,31.20526935
770,,,,,,,,,182410.159,568260.949,34.81570742,31.2052501
771,,,,,,,,,182413.935,568251.523,34.81574739,31.20516521
772,,,,,,,,,182417.591,568249.054,34.81578585,31.20514306
773,,,,,,,,,182413.854,568246.331,34.81574673,31.20511838
774,,,,,,,,,182416.451,568244.325,34.81577406,31.20510037
775,,,,,,,,,182415.028,568241.036,34.81575925,31.20507066
776,,,,,,,,,182413.136,568241.901,34.81573936,31.2050784
777,,,,,,,,,182412.292,568239.404,34.8157306,31.20505585
778,,,,,,,,,182411.332,568235.774,34.81572066,31.20502308
779,,,,,,,,,182413.694,568235.815,34.81574544,31.20502353
780,,,,,,,,,182416.853,568236.307,34.81577857,31.20502807
781,,,,,,,,,182418.879,568237.314,34.81579979,31.20503721
782,,,,,,,,,182421.965,568237.01,34.81583219,31.20503457
